 INFO  | 2017-10-30 CET 12:35:24 | Evaluating system, bash shell and script execution
 INFO  | 2017-10-30 CET 12:57:02 |   Processing complete for partition: partition_283_chr2_12992.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 12:57:04 |   Processing complete for partition: partition_284_chr2_12994.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:06 |   Processing complete for partition: partition_285_chr2_13027.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:08 |   Processing complete for partition: partition_286_chr2_13032.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:09 |   Processing complete for partition: partition_287_chr2_13034.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:57:11 |   Processing complete for partition: partition_288_chr2_13044.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:14 |   Processing complete for partition: partition_289_chr2_13064.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:57:15 |   Processing complete for partition: partition_290_chr2_13070.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:57:17 |   Processing complete for partition: partition_291_chr2_13449.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:20 |   Processing complete for partition: partition_292_chr2_13460.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:57:22 |   Processing complete for partition: partition_293_chr2_13491.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:23 |   Processing complete for partition: partition_294_chr2_13502.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:57:30 |   Processing complete for partition: partition_295_chr2_13527.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-30 CET 12:57:32 |   Processing complete for partition: partition_296_chr2_14216.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:36 |   Processing complete for partition: partition_297_chr2_14247.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 12:57:38 |   Processing complete for partition: partition_298_chr2_14269.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:41 |   Processing complete for partition: partition_299_chr2_14319.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:57:42 |   Processing complete for partition: partition_300_chr2_14414.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:57:44 |   Processing complete for partition: partition_301_chr2_14998.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:47 |   Processing complete for partition: partition_302_chr2_15001.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:57:48 |   Processing complete for partition: partition_303_chr2_15019.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:57:50 |   Processing complete for partition: partition_304_chr2_16467.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:53 |   Processing complete for partition: partition_305_chr2_16700.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:57:55 |   Processing complete for partition: partition_306_chr2_17003.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:57 |   Processing complete for partition: partition_307_chr2_17101.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:57:59 |   Processing complete for partition: partition_308_chr2_17517.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:02 |   Processing complete for partition: partition_309_chr2_17527.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:58:04 |   Processing complete for partition: partition_310_chr2_17532.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:06 |   Processing complete for partition: partition_311_chr2_17568.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:07 |   Processing complete for partition: partition_312_chr2_17608.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:58:10 |   Processing complete for partition: partition_313_chr2_17639.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:58:13 |   Processing complete for partition: partition_314_chr2_17644.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:58:14 |   Processing complete for partition: partition_315_chr2_17666.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:58:16 |   Processing complete for partition: partition_316_chr2_17775.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:19 |   Processing complete for partition: partition_317_chr2_17801.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:58:22 |   Processing complete for partition: partition_318_chr2_17818.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:58:25 |   Processing complete for partition: partition_319_chr2_17831.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:58:26 |   Processing complete for partition: partition_320_chr2_18144.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:58:30 |   Processing complete for partition: partition_321_chr2_18572.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 12:58:32 |   Processing complete for partition: partition_322_chr2_18574.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:34 |   Processing complete for partition: partition_323_chr2_18589.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:36 |   Processing complete for partition: partition_324_chr2_18606.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:45 |   Processing complete for partition: partition_325_chr2_18608.phy; Execution time: 0.150 minutes
 INFO  | 2017-10-30 CET 12:58:46 |   Processing complete for partition: partition_326_chr2_18619.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:58:48 |   Processing complete for partition: partition_327_chr2_18662.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:51 |   Processing complete for partition: partition_328_chr2_18664.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:58:53 |   Processing complete for partition: partition_329_chr2_18665.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:54 |   Processing complete for partition: partition_330_chr2_18677.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:58:56 |   Processing complete for partition: partition_331_chr2_18686.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:58:59 |   Processing complete for partition: partition_332_chr2_18714.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:59:01 |   Processing complete for partition: partition_333_chr2_18733.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:03 |   Processing complete for partition: partition_334_chr2_18926.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:07 |   Processing complete for partition: partition_335_chr2_19349.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 12:59:10 |   Processing complete for partition: partition_336_chr2_19463.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:59:11 |   Processing complete for partition: partition_337_chr2_20139.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:59:14 |   Processing complete for partition: partition_338_chr2_20477.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:59:16 |   Processing complete for partition: partition_339_chr2_21162.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:19 |   Processing complete for partition: partition_340_chr2_21299.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:59:20 |   Processing complete for partition: partition_341_chr2_21303.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:59:22 |   Processing complete for partition: partition_342_chr2_21308.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:26 |   Processing complete for partition: partition_343_chr2_21313.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 12:59:27 |   Processing complete for partition: partition_344_chr2_21314.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:59:31 |   Processing complete for partition: partition_345_chr2_21320.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 12:59:34 |   Processing complete for partition: partition_346_chr2_21324.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:59:38 |   Processing complete for partition: partition_347_chr2_21373.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 12:59:40 |   Processing complete for partition: partition_348_chr2_21376.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:42 |   Processing complete for partition: partition_349_chr2_21402.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:43 |   Processing complete for partition: partition_350_chr2_21445.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 12:59:45 |   Processing complete for partition: partition_351_chr2_21462.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:48 |   Processing complete for partition: partition_352_chr2_21466.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:59:51 |   Processing complete for partition: partition_353_chr2_2147.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 12:59:53 |   Processing complete for partition: partition_354_chr2_21782.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:55 |   Processing complete for partition: partition_355_chr2_22017.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 12:59:58 |   Processing complete for partition: partition_356_chr2_22024.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:00:01 |   Processing complete for partition: partition_357_chr2_22041.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:00:03 |   Processing complete for partition: partition_358_chr2_22045.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:00:05 |   Processing complete for partition: partition_359_chr2_22050.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:00:08 |   Processing complete for partition: partition_360_chr2_22059.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:00:13 |   Processing complete for partition: partition_361_chr2_22071.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:00:15 |   Processing complete for partition: partition_362_chr2_22077.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:00:19 |   Processing complete for partition: partition_363_chr2_22128.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:00:21 |   Processing complete for partition: partition_364_chr2_22605.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:00:24 |   Processing complete for partition: partition_365_chr2_22616.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:00:28 |   Processing complete for partition: partition_366_chr2_22620.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:00:30 |   Processing complete for partition: partition_367_chr2_22628.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:00:32 |   Processing complete for partition: partition_368_chr2_23099.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:00:38 |   Processing complete for partition: partition_369_chr2_23138.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-30 CET 13:00:42 |   Processing complete for partition: partition_370_chr2_23160.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:00:43 |   Processing complete for partition: partition_371_chr2_23192.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:00:46 |   Processing complete for partition: partition_372_chr2_23261.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:00:49 |   Processing complete for partition: partition_373_chr2_23281.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:00:52 |   Processing complete for partition: partition_374_chr2_23507.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:00:53 |   Processing complete for partition: partition_375_chr2_23521.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:00:55 |   Processing complete for partition: partition_376_chr2_23548.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:00:58 |   Processing complete for partition: partition_377_chr2_23595.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:01:00 |   Processing complete for partition: partition_378_chr2_23600.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:01:04 |   Processing complete for partition: partition_379_chr2_23621.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:01:06 |   Processing complete for partition: partition_380_chr2_23635.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:01:08 |   Processing complete for partition: partition_381_chr2_23648.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:01:11 |   Processing complete for partition: partition_382_chr2_23651.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:01:12 |   Processing complete for partition: partition_383_chr2_23668.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:01:14 |   Processing complete for partition: partition_384_chr2_23670.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:01:15 |   Processing complete for partition: partition_385_chr2_23687.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:01:17 |   Processing complete for partition: partition_386_chr2_23690.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:01:22 |   Processing complete for partition: partition_387_chr2_24704.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:01:25 |   Processing complete for partition: partition_388_chr2_24707.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:01:26 |   Processing complete for partition: partition_389_chr2_24714.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:01:28 |   Processing complete for partition: partition_390_chr2_24728.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:01:29 |   Processing complete for partition: partition_391_chr2_24734.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:01:31 |   Processing complete for partition: partition_392_chr2_24761.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:01:34 |   Processing complete for partition: partition_393_chr2_24766.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:01:35 |   Processing complete for partition: partition_394_chr2_24773.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:01:38 |   Processing complete for partition: partition_395_chr2_24774.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:01:43 |   Processing complete for partition: partition_396_chr2_24797.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:01:45 |   Processing complete for partition: partition_397_chr2_24798.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:01:49 |   Processing complete for partition: partition_398_chr2_24799.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:01:54 |   Processing complete for partition: partition_399_chr2_24800.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:01:56 |   Processing complete for partition: partition_400_chr2_24807.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:01:58 |   Processing complete for partition: partition_401_chr2_24815.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:02:05 |   Processing complete for partition: partition_402_chr2_24825.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-30 CET 13:02:08 |   Processing complete for partition: partition_403_chr2_24830.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:02:10 |   Processing complete for partition: partition_404_chr2_24859.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:02:13 |   Processing complete for partition: partition_405_chr2_24864.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:02:15 |   Processing complete for partition: partition_406_chr2_24869.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:02:17 |   Processing complete for partition: partition_407_chr2_24876.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:02:20 |   Processing complete for partition: partition_408_chr2_24886.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:02:23 |   Processing complete for partition: partition_409_chr2_24910.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:02:25 |   Processing complete for partition: partition_410_chr2_24935.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:02:27 |   Processing complete for partition: partition_411_chr2_24941.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:02:31 |   Processing complete for partition: partition_412_chr2_24947.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:02:33 |   Processing complete for partition: partition_413_chr2_25261.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:02:36 |   Processing complete for partition: partition_414_chr2_25851.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:02:38 |   Processing complete for partition: partition_415_chr2_25860.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:02:42 |   Processing complete for partition: partition_416_chr2_25941.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:02:46 |   Processing complete for partition: partition_417_chr2_26677.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:02:48 |   Processing complete for partition: partition_418_chr2_26684.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:02:51 |   Processing complete for partition: partition_419_chr2_26954.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:02:52 |   Processing complete for partition: partition_420_chr2_27234.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:02:57 |   Processing complete for partition: partition_421_chr2_27258.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:03:01 |   Processing complete for partition: partition_422_chr2_27261.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:03:05 |   Processing complete for partition: partition_423_chr2_27262.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:03:07 |   Processing complete for partition: partition_424_chr2_27294.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:03:08 |   Processing complete for partition: partition_425_chr2_27308.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:03:09 |   Processing complete for partition: partition_426_chr2_27310.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:03:12 |   Processing complete for partition: partition_427_chr2_27317.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:03:15 |   Processing complete for partition: partition_428_chr2_27825.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:03:16 |   Processing complete for partition: partition_429_chr2_2794.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:03:23 |   Processing complete for partition: partition_430_chr2_27968.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-30 CET 13:03:25 |   Processing complete for partition: partition_431_chr2_29129.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:03:28 |   Processing complete for partition: partition_432_chr2_29406.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:03:29 |   Processing complete for partition: partition_433_chr2_30204.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:03:33 |   Processing complete for partition: partition_434_chr2_3605.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:03:35 |   Processing complete for partition: partition_435_chr2_4311.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:03:38 |   Processing complete for partition: partition_436_chr2_433.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:03:40 |   Processing complete for partition: partition_437_chr2_4395.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:03:44 |   Processing complete for partition: partition_438_chr2_5499.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:03:46 |   Processing complete for partition: partition_439_chr2_5512.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:03:48 |   Processing complete for partition: partition_440_chr2_5526.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:03:52 |   Processing complete for partition: partition_441_chr2_6336.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:03:54 |   Processing complete for partition: partition_442_chr2_6444.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:03:56 |   Processing complete for partition: partition_443_chr2_6728.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:03:57 |   Processing complete for partition: partition_444_chr2_6737.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:04:00 |   Processing complete for partition: partition_445_chr2_6754.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:04:01 |   Processing complete for partition: partition_446_chr2_6767.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:04:03 |   Processing complete for partition: partition_447_chr2_6794.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:05 |   Processing complete for partition: partition_448_chr2_7180.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:08 |   Processing complete for partition: partition_449_chr2_7190.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:04:11 |   Processing complete for partition: partition_450_chr2_7218.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:04:12 |   Processing complete for partition: partition_451_chr2_7393.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:04:14 |   Processing complete for partition: partition_452_chr2_7412.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:19 |   Processing complete for partition: partition_453_chr2_7435.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:04:21 |   Processing complete for partition: partition_454_chr2_7907.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:24 |   Processing complete for partition: partition_455_chr2_7915.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:04:26 |   Processing complete for partition: partition_456_chr2_7927.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:28 |   Processing complete for partition: partition_457_chr2_7954.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:30 |   Processing complete for partition: partition_458_chr2_7957.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:32 |   Processing complete for partition: partition_459_chr2_7958.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:33 |   Processing complete for partition: partition_460_chr2_7963.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:04:35 |   Processing complete for partition: partition_461_chr2_7970.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:37 |   Processing complete for partition: partition_462_chr2_7976.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:40 |   Processing complete for partition: partition_463_chr2_8051.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:04:42 |   Processing complete for partition: partition_464_chr2_8114.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:44 |   Processing complete for partition: partition_465_chr2_8145.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:45 |   Processing complete for partition: partition_466_chr2_8146.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:04:47 |   Processing complete for partition: partition_467_chr2_8154.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:51 |   Processing complete for partition: partition_468_chr2_8573.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:04:53 |   Processing complete for partition: partition_469_chr2_8629.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:04:56 |   Processing complete for partition: partition_470_chr2_8651.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:04:58 |   Processing complete for partition: partition_471_chr2_8655.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:00 |   Processing complete for partition: partition_472_chr2_8688.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:06 |   Processing complete for partition: partition_473_chr2_8698.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-30 CET 13:05:07 |   Processing complete for partition: partition_474_chr2_8747.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:05:09 |   Processing complete for partition: partition_475_chr2_8770.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:11 |   Processing complete for partition: partition_476_chr2_8786.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:18 |   Processing complete for partition: partition_477_chr2_9136.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-30 CET 13:05:20 |   Processing complete for partition: partition_478_chr2_9158.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:22 |   Processing complete for partition: partition_479_chr2_9170.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:23 |   Processing complete for partition: partition_480_chr2_9384.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:05:27 |   Processing complete for partition: partition_481_chr3_11854.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:05:29 |   Processing complete for partition: partition_482_chr3_11879.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:31 |   Processing complete for partition: partition_483_chr3_1249.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:34 |   Processing complete for partition: partition_484_chr3_1282.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:05:37 |   Processing complete for partition: partition_485_chr3_1300.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:05:40 |   Processing complete for partition: partition_486_chr3_13404.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:05:43 |   Processing complete for partition: partition_487_chr3_13411.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:05:45 |   Processing complete for partition: partition_488_chr3_14127.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:47 |   Processing complete for partition: partition_489_chr3_14143.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:05:59 |   Processing complete for partition: partition_490_chr3_15081.phy; Execution time: 0.200 minutes
 INFO  | 2017-10-30 CET 13:06:05 |   Processing complete for partition: partition_491_chr3_16358.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-30 CET 13:06:08 |   Processing complete for partition: partition_492_chr3_16786.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:06:10 |   Processing complete for partition: partition_493_chr3_16816.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:06:13 |   Processing complete for partition: partition_494_chr3_16820.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:06:18 |   Processing complete for partition: partition_495_chr3_16833.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:06:19 |   Processing complete for partition: partition_496_chr3_17211.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:06:22 |   Processing complete for partition: partition_497_chr3_17448.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:06:24 |   Processing complete for partition: partition_498_chr3_17498.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:06:26 |   Processing complete for partition: partition_499_chr3_17583.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:06:29 |   Processing complete for partition: partition_500_chr3_17607.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:06:31 |   Processing complete for partition: partition_501_chr3_17623.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:06:35 |   Processing complete for partition: partition_502_chr3_17666.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:06:37 |   Processing complete for partition: partition_503_chr3_17699.phy; Execution time: 0.033 minutes
